Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2005,San Mateo County,East Palo Alto,429,15,21,108,285,1125,387,306,432,206,2,13,44,147,673,239,151,283,0,0,0,0,0,20,1,57,4,5,42,58,11,3,11,13,2,10,174,15,30,66,225,162,160,58,92,10,227,100,118,9,282,12,12,7,14,23,171,47,28,67,2,73,73,53,66,240
2005,San Mateo County,CA Highway Patrol - San Mateo,1,0,0,0,1,39,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1
2005,Santa Barbara County,Santa Barbara Co. Sheriff's Department,159,2,18,20,119,1687,569,11,1107,107,3,8,10,86,234,67,5,162,3,3,9,15,6,15,3,6,2,4,8,1,1,1,2,4,0,11,4,20,29,66,246,323,396,123,134,139,173,41,51,81,9,1,1,12,7,45,491,37,183,58,3,271,452,212,263,180
2005,Santa Barbara County,Guadalupe,17,0,0,1,16,105,24,11,70,14,0,0,0,14,18,7,5,6,0,0,4,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,5,7,15,9,16,2,13,1,8,5,3,0,4,3,4,0,0,4,19,28,7,2,0,10,12,13,25,20
2005,Santa Barbara County,Lompoc,228,1,14,40,173,1191,155,88,948,127,1,7,14,105,206,32,15,159,2,7,5,14,1,13,1,7,9,3,21,19,8,1,1,6,2,3,19,35,91,28,76,79,116,26,51,39,39,20,8,11,66,11,11,0,0,129,271,200,83,114,7,144,221,192,234,301
2005,Santa Barbara County,Santa Barbara,560,0,31,76,453,2944,680,204,2060,277,0,6,17,254,365,131,20,214,9,2,32,43,1,23,8,14,11,8,43,17,12,0,8,4,7,28,12,38,91,312,366,314,323,90,207,26,357,163,159,35,170,21,13,6,10,186,750,100,151,153,2,702,510,336,282,932
2005,Santa Barbara County,Santa Maria,601,3,36,92,470,2354,383,629,1342,321,1,7,13,300,374,43,115,216,12,5,2,19,1,29,7,18,21,17,36,57,1,4,8,11,4,7,17,112,26,315,236,147,221,48,83,90,162,35,32,95,629,0,0,7,18,243,11,672,49,99,19,224,415,278,272,377
2005,Santa Barbara County,Carpinteria,28,2,2,3,21,179,33,19,127,23,2,1,0,20,31,2,6,23,0,1,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,3,2,4,6,9,16,17,19,4,13,2,14,2,12,0,17,1,1,2,4,12,50,10,13,10,0,26,48,26,25,28
2005,Santa Barbara County,Union Pacific RR - Santa Barbara,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2005,Santa Barbara County,Solvang,12,0,5,6,1,96,23,0,73,4,0,2,1,1,26,6,0,20,0,0,3,3,2,5,0,1,0,0,5,0,1,0,1,1,1,2,0,0,0,1,8,15,8,0,2,6,15,3,3,9,0,0,0,1,4,18,22,4,5,2,2,15,22,8,14,29
2005,Santa Barbara County,Allen Hancock College,0,0,0,0,0,26,6,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,5,1,4,0,0,0,0,0,0,0,1,0,1,13,1,4,4,6,5,5
2005,Santa Barbara County,Buelton,6,1,1,2,2,75,19,4,52,3,1,0,0,2,9,2,2,5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,9,10,8,1,1,6,11,2,2,7,3,0,1,1,2,9,23,2,1,2,0,12,19,6,9,18
2005,Santa Barbara County,Goleta,43,0,7,12,24,486,141,20,325,25,0,2,4,19,107,34,6,67,1,0,1,2,1,7,0,2,3,0,7,1,1,0,0,3,2,5,2,4,8,10,63,78,59,13,28,18,82,26,33,23,17,2,1,5,8,68,120,22,29,15,0,58,123,60,72,70
2005,Santa Barbara County,UC Santa Barbara,12,0,5,0,7,427,51,2,374,7,0,2,0,5,45,7,0,38,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,13,38,26,7,8,11,25,6,9,10,1,0,1,0,0,10,44,8,239,52,0,21,60,112,175,27
2005,Santa Barbara County,CA Highway Patrol - Santa Barbara,2,0,0,0,2,166,0,124,42,2,0,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,90,12,22,0,0,0,6,36,0,0,0,0,0,0,0,42
2005,Santa Clara County,Santa Clara Co. Sheriff's Department,355,3,24,20,308,2222,453,365,1404,289,1,17,8,263,230,51,53,126,3,0,0,3,0,22,2,5,3,0,12,0,1,1,3,7,0,8,18,44,139,107,109,344,347,41,110,196,106,23,16,67,197,94,74,6,5,19,556,23,325,206,14,250,400,304,302,398
2005,Santa Clara County,Campbell,71,0,5,13,53,1217,225,120,872,25,0,0,2,23,166,7,6,153,3,1,13,17,2,5,0,5,4,1,3,2,5,0,1,3,0,2,3,16,21,13,136,89,84,21,40,23,141,63,29,49,102,10,8,4,4,161,228,196,38,52,6,183,290,136,159,287
2005,Santa Clara County,Cupertino,56,0,0,10,46,933,250,51,632,43,0,0,4,39,185,16,5,164,2,0,10,12,4,0,0,1,1,2,6,0,7,0,0,0,3,0,1,5,21,19,87,163,167,45,43,79,83,30,9,44,33,15,3,0,6,150,238,14,31,118,5,70,175,126,139,192
2005,Santa Clara County,Gilroy,203,0,13,67,123,1735,246,180,1309,99,0,1,25,73,211,18,14,179,5,2,6,13,2,13,0,18,7,4,38,0,20,0,16,2,2,27,10,27,68,18,139,107,111,19,40,52,135,39,27,69,132,36,12,5,12,210,518,254,54,87,4,165,378,192,191,548
2005,Santa Clara County,Los Altos,10,0,2,4,4,325,130,14,181,2,0,1,0,1,19,6,5,8,1,1,0,2,0,2,0,2,0,1,1,0,0,0,0,0,3,1,0,0,1,3,81,49,81,27,26,28,49,26,9,14,12,2,0,0,2,11,45,7,18,37,1,60,64,36,35,46
2005,Santa Clara County,Los Altos Hills,2,0,2,0,0,82,38,0,44,1,0,1,0,0,7,4,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,34,5,13,16,4,1,0,3,0,0,0,0,0,0,13,1,2,6,0,22,12,3,3,26
2005,Santa Clara County,Los Gatos,37,0,5,15,17,580,145,42,393,27,0,4,9,14,81,25,13,43,2,0,8,10,2,5,0,4,3,2,6,0,0,0,3,2,4,6,0,1,6,10,50,95,70,19,21,30,75,40,20,15,28,11,3,0,0,18,178,21,32,79,3,62,166,75,58,94
2005,Santa Clara County,Milpitas,195,2,17,36,140,2168,315,278,1575,89,2,6,11,70,461,26,15,420,9,6,1,16,0,16,1,6,0,4,26,6,7,1,2,7,3,10,15,26,93,6,255,60,121,15,53,53,194,44,19,131,242,28,8,2,30,478,531,98,38,190,6,202,423,243,393,516
2005,Santa Clara County,Monte Sereno,0,0,0,0,0,52,10,0,42,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,2,2,5,1,0,1,0,0,0,0,0,0,0,24,5,2,4,0,7,25,4,10,3
2005,Santa Clara County,Morgan Hill,60,1,11,16,32,1058,244,86,728,31,1,5,5,20,118,38,7,73,10,2,9,21,3,11,0,3,1,1,11,1,3,0,0,0,1,11,4,6,11,11,148,96,79,20,29,30,165,94,38,33,68,10,8,1,1,96,296,52,6,44,1,231,97,32,47,552
2005,Santa Clara County,Mountain View,302,1,5,63,233,2176,253,263,1660,174,2,5,29,138,309,17,36,256,5,1,2,8,2,2,3,25,8,8,22,21,27,3,3,2,4,3,6,36,78,113,149,104,97,12,29,56,156,13,8,135,200,39,24,2,2,249,749,103,159,76,10,310,416,308,423,513
2005,Santa Clara County,Palo Alto,91,1,5,46,39,2043,371,124,1548,44,1,1,15,27,248,36,5,207,7,2,10,19,4,4,1,11,4,3,28,7,2,0,4,2,3,28,4,2,22,11,160,211,179,25,85,69,192,46,53,93,99,11,14,1,4,237,382,242,287,71,4,320,543,310,351,344
2005,Santa Clara County,San Jose,3492,26,263,884,2319,22930,4049,5507,13374,1194,25,69,210,890,4919,298,2234,2387,94,92,202,388,48,222,41,173,107,110,494,271,286,23,48,115,18,123,262,644,1011,402,3329,720,2624,128,483,2013,1425,91,35,1299,4215,1137,155,31,41,2407,3228,3991,393,2020,68,1195,3816,1715,2140,5703
2005,Santa Clara County,Santa Clara,190,5,18,49,118,3420,553,397,2470,105,5,5,17,78,419,47,21,351,8,0,2,10,5,15,3,17,3,5,24,4,12,0,10,0,2,21,4,29,51,34,323,230,235,35,73,127,318,92,56,170,297,58,42,11,17,307,1140,80,153,310,25,427,820,418,403,829
2005,Santa Clara County,Saratoga,21,1,3,2,15,377,115,13,249,14,1,0,1,12,36,9,3,24,0,0,1,1,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,2,7,6,22,93,67,4,23,40,48,12,8,28,6,4,3,0,3,10,129,9,10,38,4,46,100,47,41,61
2005,Santa Clara County,Sunnyvale,232,3,27,73,129,2661,495,372,1794,146,3,19,22,102,374,85,21,268,3,2,11,16,3,26,1,34,8,6,25,28,17,2,14,6,3,3,12,23,78,16,325,170,254,20,98,136,241,35,26,180,285,72,15,1,6,237,519,482,102,112,3,332,456,339,460,539
2005,Santa Clara County,CSU San Jose,9,0,3,4,2,536,36,7,493,4,0,1,2,1,68,6,2,60,5,0,0,5,0,3,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,2,0,36,19,9,4,6,17,4,2,11,5,0,2,0,0,3,38,5,143,280,9,15,106,91,128,168
2005,Santa Clara County,San Jose Community College,1,0,0,0,1,76,12,3,61,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,0,0,0,12,1,0,11,3,0,0,0,0,0,6,7,10,25,10,3,10,15,17,19
2005,Santa Clara County,West Valley College District,1,0,0,0,1,88,6,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,6,0,0,6,3,0,0,0,0,0,20,19,2,28,4,6,23,14,14,28
2005,Santa Clara County,Agnews State Hospital,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,7,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2005,Santa Clara County,Foothill College,5,0,1,2,2,138,58,0,80,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,29,29,0,0,0,0,58,15,40,3,0,0,0,0,0,0,0,4,5,0,0,71,21,15,32,12
2005,Santa Clara County,Union Pacific RR - Santa Clara,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2005,Santa Clara County,Santa Clara Transit District,16,0,1,8,7,76,2,12,62,3,0,0,1,2,12,0,0,12,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,8,1,3,1,2,0,2,0,0,0,0,2,0,0,2,11,1,0,0,3,1,39,1,3,0,1,14,10,18,10,24
2005,Santa Clara County,CA Highway Patrol - Santa Clara,1,0,1,0,0,92,0,78,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,2,0,0,0,8,6,0,0,0,0,1,0,10,3
2005,Santa Cruz County,Santa Cruz Co. Sheriff's Department,315,0,34,44,237,2806,844,15,1947,141,0,3,8,130,135,60,5,70,4,10,1,15,1,32,2,3,0,4,37,0,0,2,6,7,4,25,7,32,110,88,843,1,503,94,203,206,341,69,151,121,15,0,0,0,26,50,1080,0,173,335,2,281,813,381,334,419
2005,Santa Cruz County,Capitola,70,0,7,9,54,987,110,42,835,34,0,2,1,31,294,21,2,271,0,0,0,0,0,4,3,0,1,0,8,0,0,0,0,1,0,8,0,1,7,46,47,63,43,23,9,11,67,32,27,8,34,5,3,3,6,286,162,26,100,84,8,160,213,167,231,224
2005,Santa Cruz County,Santa Cruz,503,2,49,96,356,3137,573,248,2316,236,1,11,26,198,377,62,22,293,10,5,10,25,0,33,16,23,10,11,52,9,2,2,1,5,4,73,1,62,158,135,253,320,318,125,122,71,255,143,51,61,189,38,21,20,23,235,778,142,329,256,10,523,686,510,407,713
2005,Santa Cruz County,Watsonville,237,2,17,81,137,2043,284,278,1481,80,4,4,18,54,258,17,17,224,3,4,0,7,0,12,5,21,20,10,30,25,4,1,8,2,0,41,9,49,53,26,158,126,175,64,74,37,109,74,15,20,204,43,31,2,5,238,502,262,43,160,7,262,376,237,271,597
2005,Santa Cruz County,Scotts Valley,16,1,2,2,11,351,79,15,257,11,1,1,1,8,67,13,2,52,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,2,2,6,1,51,28,38,15,13,10,41,18,5,18,11,1,3,0,0,37,82,9,11,41,6,71,74,53,66,64
2005,Santa Cruz County,Union Pacific RR - Santa Cruz,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2005,Santa Cruz County,Santa Cruz Mtns. DPR,4,0,1,0,3,65,2,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,47,0,7,0,0,9,22,20,16,5
2005,Santa Cruz County,UC Santa Cruz,7,0,2,0,5,293,48,5,240,1,0,0,0,1,19,2,1,16,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,40,36,16,19,1,12,3,8,1,1,0,4,0,0,0,40,3,50,77,3,67,87,52,47,54
2005,Santa Cruz County,CA Highway Patrol - Santa Cruz,3,0,0,0,3,572,0,456,116,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,269,100,87,0,0,0,0,116,0,0,0,0,0,0,0,116
2005,Shasta County,Shasta Co. Sheriff's Department,234,2,30,15,187,1165,467,46,652,175,2,4,13,156,210,70,29,111,8,8,17,33,2,29,1,4,0,0,11,7,0,0,3,1,0,4,30,38,71,48,231,236,331,55,118,158,136,56,11,69,20,15,11,0,0,44,154,82,28,169,2,173,268,95,116,173
2005,Shasta County,Anderson,61,0,9,5,47,429,167,31,231,14,0,0,0,14,25,14,5,6,0,0,0,0,0,8,1,1,1,0,3,1,1,0,1,1,0,1,5,5,19,18,69,98,55,12,17,26,112,38,31,43,16,9,6,0,3,62,56,23,14,31,3,39,60,14,59,98
2005,Shasta County,Redding,550,2,80,75,393,4102,943,494,2665,318,2,36,29,251,832,127,96,609,7,9,7,23,3,74,6,14,13,8,40,25,14,4,6,13,1,12,22,59,187,125,509,434,563,218,167,178,380,208,54,118,286,133,75,4,10,568,1131,243,81,269,8,351,783,330,510,1042
2005,Shasta County,Union Pacific RR - Shasta,2,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
2005,Shasta County,CA Highway Patrol - Shasta,4,0,0,1,3,326,0,286,40,2,0,0,0,2,12,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,154,80,52,0,0,0,5,35,0,0,0,0,0,0,0,40
2005,Sierra County,Sierra Co. Sheriff's Department,7,0,0,0,7,49,17,0,32,6,0,0,0,6,6,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,9,9,0,3,6,8,1,3,4,0,0,0,0,0,2,8,2,0,8,1,11,12,4,12,4
2005,Sierra County,Union Pacific RR - Sierra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Sierra County,CA Highway Patrol - Sierra,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
2005,Siskiyou County,Siskiyou Co. Sheriff's Department,67,3,7,1,56,331,115,8,208,58,2,2,0,54,67,27,5,35,1,1,0,2,0,7,0,0,0,0,1,1,0,0,0,0,0,0,4,13,25,14,66,49,76,8,9,59,39,10,1,28,1,1,6,0,0,18,57,6,8,38,0,81,94,34,39,41
2005,Siskiyou County,Dorris,6,0,2,2,2,18,8,0,10,2,0,0,0,2,3,1,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,6,2,5,0,0,5,3,1,1,1,0,0,0,0,0,0,3,0,2,3,0,2,4,0,5,1
2005,Siskiyou County,Dunsmuir,4,0,1,0,3,66,21,4,41,2,0,0,0,2,12,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,12,15,6,4,5,6,2,0,4,2,1,1,0,0,5,11,1,8,7,0,9,15,7,12,7
2005,Siskiyou County,Etna,0,0,0,0,0,18,8,0,10,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,3,5,1,0,4,0,0,0,0,0,1,3,1,1,2,0,2,2,2,5,1
2005,Siskiyou County,Fort Jones,2,0,0,0,2,15,7,1,7,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,4,0,0,4,3,0,2,1,1,0,0,0,0,0,0,0,0,2,0,5,2,1,2,2
2005,Siskiyou County,Montague,5,0,1,1,3,42,12,11,19,4,0,1,0,3,9,1,6,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,10,11,0,2,9,1,1,0,0,8,1,2,0,0,0,7,1,5,4,0,2,3,5,8,3
2005,Siskiyou County,Mount Shasta,7,1,1,0,5,126,23,5,98,4,0,0,0,4,33,2,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,17,6,6,3,2,1,17,12,3,2,5,0,0,0,1,31,21,3,5,21,1,15,26,14,25,33
2005,Siskiyou County,Tulelake,2,0,0,0,2,17,6,0,11,2,0,0,0,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,4,0,1,3,2,2,0,0,0,0,0,0,0,1,3,1,0,1,0,5,3,3,3,2
2005,Siskiyou County,Weed,15,0,5,1,9,137,39,15,83,7,0,3,0,4,35,8,3,24,1,1,0,2,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2,4,9,30,17,4,10,3,22,6,8,8,9,3,3,0,0,7,20,1,8,26,0,21,15,7,18,43
2005,Siskiyou County,Yreka,27,0,2,1,24,323,36,23,264,20,0,0,1,19,109,10,20,79,1,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,5,9,10,21,15,11,4,3,4,25,12,4,9,14,6,3,6,6,77,67,8,27,49,5,19,37,38,63,126
2005,Siskiyou County,Lake Shastina,1,0,0,0,1,23,9,1,13,1,0,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,6,3,0,3,3,0,1,2,0,0,1,0,0,0,4,0,0,5,0,4,4,1,3,5
2005,Siskiyou County,Union Pacific RR - Siskiyou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Siskiyou County,CA Highway Patrol - Siskiyou,1,0,0,0,1,31,1,24,6,1,0,0,0,1,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,17,5,2,0,0,0,0,5,0,1,0,0,0,2,0,4
2005,Solano County,Solano Co. Sheriff's Department,150,1,9,20,120,421,209,18,194,85,1,6,3,75,62,24,25,13,6,15,15,36,3,8,1,4,0,0,16,11,3,0,2,3,0,1,8,7,56,49,131,78,106,12,24,70,103,15,29,59,13,5,0,0,3,5,33,11,9,31,2,100,81,31,32,50
2005,Solano County,Benicia,53,0,3,14,36,550,160,87,303,37,0,1,8,28,68,23,11,34,1,2,0,3,0,3,0,2,0,0,12,7,1,0,2,0,1,3,0,1,3,32,78,82,91,12,34,45,69,25,18,26,61,15,11,0,3,5,129,8,6,52,2,98,111,52,39,101
2005,Solano County,Dixon,81,2,6,19,54,639,107,75,457,42,0,2,7,33,61,13,7,41,3,1,3,7,0,6,0,6,3,2,8,4,11,2,0,1,1,0,3,4,37,10,52,55,66,20,15,31,41,22,5,14,48,24,3,0,1,48,193,30,31,57,2,95,156,81,105,115
2005,Solano County,Fairfield,585,9,38,218,320,4460,748,836,2876,220,5,10,46,159,579,70,76,433,18,12,4,34,8,29,9,85,16,9,108,164,23,2,8,14,4,3,61,33,154,72,551,197,464,86,207,171,284,103,45,136,674,149,13,29,15,439,1055,361,66,286,14,611,749,401,691,1035
2005,Solano County,Rio Vista,3,0,0,2,1,125,19,29,77,2,0,0,1,1,27,2,15,10,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,7,12,14,6,5,3,5,4,0,1,18,7,4,0,0,5,23,2,12,11,5,19,29,17,21,10
2005,Solano County,Suisun,127,0,13,39,75,576,124,148,304,58,0,12,8,38,47,16,12,19,1,4,0,5,1,11,2,10,1,4,24,24,3,0,3,5,0,4,6,9,24,36,87,37,94,16,41,37,30,9,15,6,118,26,4,1,0,16,151,10,9,28,1,88,76,37,105,86
2005,Solano County,Vacaville,262,2,23,69,168,2518,353,266,1899,164,1,16,30,117,541,67,44,430,5,4,24,33,0,21,2,18,10,4,37,11,10,0,8,5,4,31,5,20,76,67,212,141,224,61,75,88,129,66,9,54,210,38,18,0,5,323,880,157,98,241,28,167,604,356,424,515
2005,Solano County,Vallejo,174,15,5,46,108,927,275,242,410,90,8,1,13,68,124,33,31,60,11,22,1,34,0,4,1,9,1,0,36,18,5,3,5,4,1,10,8,0,34,66,235,40,150,11,31,108,125,12,8,105,221,9,12,1,4,48,70,60,0,90,1,136,54,54,43,259
2005,Solano County,Union Pacific RR - Solano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Solano County,Solano Community College,1,0,1,0,0,42,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,8,2,0,1,0,28,10,3,18,8
2005,Solano County,CA Highway Patrol - Solano,8,0,0,1,7,88,1,86,1,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,1,0,56,15,15,0,0,0,0,0,0,0,0,1,1,0,0,0
2005,Sonoma County,Sonoma Co. Sheriff's Department,646,3,45,54,544,2303,744,28,1531,534,3,16,31,484,325,138,19,168,2,7,4,13,2,43,2,15,10,4,25,8,5,2,11,13,0,15,29,49,162,304,336,408,403,90,252,61,341,98,211,32,17,3,8,6,1,54,722,61,36,140,4,507,453,160,290,628
2005,Sonoma County,Cloverdale,40,0,0,2,38,177,38,19,120,35,0,0,1,34,22,8,4,10,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,4,22,10,8,30,19,2,17,0,19,4,15,0,11,3,5,0,1,8,46,7,3,5,1,49,14,17,26,63
2005,Sonoma County,Cotati,44,0,4,3,37,237,50,12,175,32,0,2,1,29,27,9,1,17,0,0,2,2,0,4,0,1,0,2,0,0,0,0,0,1,2,0,0,3,13,21,5,45,18,3,13,2,32,8,19,5,7,3,2,1,2,15,106,12,5,9,1,24,43,21,39,72
2005,Sonoma County,Healdsburg,22,0,3,4,15,381,148,25,208,0,0,0,0,0,5,5,0,0,4,0,1,5,0,3,0,0,1,1,2,0,2,0,0,0,0,2,1,1,8,5,78,70,19,2,4,13,129,21,26,82,20,1,4,0,0,36,63,13,17,24,3,52,35,33,34,106
2005,Sonoma County,Rohnert Park,277,0,12,21,244,1045,156,78,811,233,0,9,12,212,168,34,9,125,1,2,2,5,0,12,0,4,4,7,6,2,4,2,1,6,3,3,7,30,120,87,44,112,95,25,51,19,61,19,32,10,65,12,1,1,4,108,431,61,41,73,4,88,197,133,202,279
2005,Sonoma County,Santa Rosa,1021,2,61,168,790,4900,803,589,3508,690,2,16,68,604,817,95,86,636,9,9,8,26,0,60,1,25,30,13,100,57,30,1,8,17,11,44,72,66,151,501,358,445,348,96,225,27,455,176,220,59,463,93,33,1,11,574,1587,434,88,426,5,382,793,401,664,1650
2005,Sonoma County,Sebastopol,19,0,1,4,14,187,41,16,130,13,0,1,3,9,37,10,4,23,2,0,2,4,1,1,0,0,0,0,4,3,0,0,0,0,0,1,2,1,6,5,24,17,11,6,3,2,30,18,10,2,12,3,1,1,0,29,63,2,6,17,0,12,43,21,30,36
